0.0,0.0,0.0,-0.24240670989367197,-0.05506906829527603,-0.10577589788426266,-0.5009320620017734,-0.2975385724694717,-0.1759214804690268,-0.6338541288863434,-0.5274795350191793,-0.2440948354483426,-0.579367748207927,-0.6911738308083898,-0.2911988281901899,-0.4112198222055733,-0.7637746291618804,-0.07570442743709159,-0.46725787120893064,-0.9882340840858722,-0.23022780125469153,-0.4514378266249915,-0.7015179975986601,-0.3072388422214636,-0.4188504099492124,-0.542124460429318,-0.3377581346814945,-0.20775639283668831,-0.780329366827947,-0.09869626228596849,-0.25364147280736987,-1.0,-0.25345827466943366,-0.2608067332791282,-0.6336215735164039,-0.2660985738733538,-0.2402195201434308,-0.4887460740041423,-0.23392448972252192,-0.013249160126497996,-0.7401176418365811,-0.1470977959821373,-0.05047750719698241,-0.9023702675577681,-0.29698691806396255,-0.06652685917083401,-0.5634786299154118,-0.23440299838001266,-0.05899999025605992,-0.44211222637121594,-0.15296823568284676,0.1764194484713382,-0.6647560604600655,-0.20498394562090777,0.12818521281306466,-0.7890367682165667,-0.28057511858558815,0.10354928430760103,-0.5327066175427732,-0.21219800699257305,0.09904476907403337,-0.42762753464241365,-0.1401762152119113
0.0,0.0,0.0,-0.23981633626489018,-0.04342151962772198,-0.11154400074008476,-0.5080022209429992,-0.2896750605581236,-0.15942913679623524,-0.6452490129201296,-0.5409533680651618,-0.20405227611319957,-0.5968488723142783,-0.714871875788808,-0.21997730557089096,-0.42251250237373383,-0.7525968595049407,-0.007985802454840318,-0.4699941967125195,-0.965595798156175,-0.1466967261905732,-0.42944837721666335,-0.672753703503259,-0.2078091950290034,-0.3933034017812201,-0.5426516111512434,-0.22521043175230868,-0.2329553151117053,-0.7912183862777876,-0.014085525066895973,-0.2721450494385229,-1.0,-0.1538376911056706,-0.25430286440828265,-0.6383163278651154,-0.15957425885559634,-0.2314684486381413,-0.5451300763613962,-0.11906586620461251,-0.04808966791543319,-0.7783790646138325,-0.05221247023943904,-0.07325794517690244,-0.9398095526492571,-0.18726217617289115,-0.07583486850737277,-0.6147856877193378,-0.12277863313935605,-0.0677115419498578,-0.5448950953183057,-0.038079074877135494,0.1360433913229688,-0.7325588244738391,-0.10206647630471444,0.09269970252037903,-0.8483691783978206,-0.16079625331514738,0.07581062611921684,-0.6054534315419413,-0.0963024165701941,0.07537872883549136,-0.5360965969853952,-0.026570448002683204
0.0,0.0,0.0,-0.24375517528403257,-0.05388284129849633,-0.11572779589776551,-0.49913909217680824,-0.2907572399926492,-0.17208227447776486,-0.631776622309663,-0.5325975331596527,-0.2245762343943117,-0.587699525441318,-0.7138380879284811,-0.2511980305827083,-0.4009581977580075,-0.7602270098479034,-0.034766561207417744,-0.44617056006572475,-0.9683223972239938,-0.1754145493326407,-0.4171935096803485,-0.6849773530651735,-0.24225219405141873,-0.38207184321186505,-0.5544406369247733,-0.26821422935685507,-0.20697309392802707,-0.7958413957862648,-0.04412618061459774,-0.24633508815549093,-1.0,-0.1931873665248532,-0.24219421232987773,-0.6418080793885869,-0.20782328596878716,-0.21752062006118456,-0.5388111169965516,-0.17650672343838406,-0.01846281902991125,-0.7745206308711773,-0.0826306991915703,-0.045854043477790866,-0.9357642124379777,-0.22801327159149679,-0.0597312635800534,-0.6107695633843925,-0.16872117747969984,-0.05113234674132768,-0.525873501464754,-0.08859036305484551,0.16913984887630126,-0.7152023090144529,-0.13226053125833281,0.12649550844800933,-0.840775292680554,-0.20239296718210073,0.10241884397937454,-0.5990296950501043,-0.14099889700362778,0.09809052287934968,-0.5194393937756062,-0.07362795480465904
0.0,0.0,0.0,-0.26968136656580566,-0.031140975489377665,-0.1105786479595902,-0.5549504042754958,-0.2903743919016746,-0.1519200910813194,-0.6766982242564411,-0.5836156399530217,-0.1911335365036286,-0.5993234840306356,-0.7512149771837717,-0.1998311495853615,-0.446922253654909,-0.7716656611606622,0.0027645991211165664,-0.5138268715992113,-0.9691277507019141,-0.1274925865121981,-0.4696475762427422,-0.6565728053972281,-0.18094385006851432,-0.4385223429642406,-0.5556754328609118,-0.19790843807600939,-0.2593037020580391,-0.8167764076141748,-0.0016954371260514986,-0.3363627111812046,-1.0,-0.1338344802824288,-0.3064919769046246,-0.6339434881236105,-0.13294695771397402,-0.2702939824622902,-0.5771932613581714,-0.09268823503253007,-0.07100380096790207,-0.81581036799746,-0.03909352127248527,-0.13548921802673825,-0.9861559450015931,-0.16532125782303872,-0.13290971265587284,-0.6496830383442564,-0.09226156707322834,-0.10988617494651529,-0.5972042720369335,-0.00667425245023323,0.12347436358786715,-0.7835811844661185,-0.09003071148628444,0.051840652463644915,-0.8977343854451509,-0.14239042732385765,0.02991574369640858,-0.660608576134764,-0.07866363655313896,0.04173415308124954,-0.6092878600725871,-0.012668559139708366
0.0,0.0,0.0,-0.2684558128954315,-0.036549103443369445,-0.11681466273682184,-0.5454841484852889,-0.28203096832331986,-0.16473429552869184,-0.6749680844196195,-0.5617377094823638,-0.209627561132633,-0.6140311738478004,-0.7618087647407823,-0.22604465242546543,-0.4312094632605229,-0.762489454793617,-0.010364477933589572,-0.5096207853757914,-0.9538270370967296,-0.13802515691340864,-0.46053710397562514,-0.6661854261185604,-0.19380341125961464,-0.4197909974129386,-0.5768426609096391,-0.21630238583298667,-0.24889980725492633,-0.8194728736230847,-0.014852694770205515,-0.33658651943853174,-1.0,-0.1479399015821783,-0.3046487617369629,-0.6519800834482089,-0.15154825876528083,-0.26376695631858227,-0.5968718559255826,-0.11714804990322333,-0.06498877300567696,-0.820292775770596,-0.05113054288443058,-0.13751278489623428,-0.9999022880408027,-0.18544357675952,-0.13663908627680546,-0.676998736551431,-0.1195020709809006,-0.11524390002902814,-0.6192623866925534,-0.038761831664550564,0.12682265740518317,-0.7814473314973732,-0.10033256279922574,0.04618328304278115,-0.9019182723998628,-0.16559211595475112,0.023489076681271495,-0.6663775563754089,-0.10693745208608654,0.029631975041950268,-0.5963791241583047,-0.04357267723090884
0.0,0.0,0.0,-0.2839626976484447,-0.07602987451325235,-0.07966410945889763,-0.5673090379619778,-0.3650762243594785,-0.10839783345611129,-0.6851144182319175,-0.6732249190453515,-0.14291749221274613,-0.5912724928172398,-0.8185998389583358,-0.14991996507893846,-0.40978748404738763,-0.8137356865939012,0.02321667127147342,-0.5320567787926203,-0.9915999622298028,-0.09347345751509589,-0.4805504893561736,-0.6833259678444012,-0.13688240176146216,-0.4236761444471162,-0.6181667437019436,-0.15081517621907334,-0.23061342090490272,-0.850547656591384,0.007163735771775514,-0.35336633643284826,-1.0,-0.11196895235989215,-0.3161191978745926,-0.6542568882721059,-0.09917652348155659,-0.2459720991823744,-0.6376582838313133,-0.055063074772966056,-0.050054300292448596,-0.8385312801910866,-0.03893536184291597,-0.1615192002633998,-0.9972986196074649,-0.15122671023670228,-0.15595463159296707,-0.6742505286362773,-0.07129031898974265,-0.09827688123639253,-0.651709202834748,0.014871876428885674,0.13884784221973376,-0.7999966646842571,-0.09688960677588401,0.022579862219909538,-0.9079198199109786,-0.13568389943091028,-0.007050812408546431,-0.6811012221002528,-0.068257963441028,0.030722990534238707,-0.6396116971325975,-0.003138793810277873
0.0,0.0,0.0,-0.2891510827791361,-0.051137868531387895,-0.0888769552332724,-0.58218916608259,-0.3360034197766875,-0.12110278048187285,-0.7040296338604738,-0.6474042219287325,-0.15608268839294426,-0.6194597545616541,-0.8151262056154247,-0.1620091057624549,-0.4059448799744868,-0.7990705522633048,0.00502453277372009,-0.5269613716583755,-0.9928503154014273,-0.11138742582193163,-0.4818232022298818,-0.6896487341601097,-0.15382894429602295,-0.42632164999720723,-0.6301127733524081,-0.17082642135487086,-0.2297644444124128,-0.8402062946953822,-0.00864393089895093,-0.34858907184954424,-0.9983774979414674,-0.1314700342957887,-0.31648609837353403,-0.648567045100332,-0.1190582961330268,-0.25074593653773736,-0.6344685742702344,-0.07699123802610203,-0.05227861990929844,-0.833416740689757,-0.05190664097935307,-0.1580534119389485,-1.0,-0.1702692774810098,-0.1560701036203147,-0.6703606891444612,-0.08924990942574203,-0.10432075631478521,-0.64548487676732,-0.0038400034189259038,0.13604918496523466,-0.7962129306477216,-0.10766407751281121,0.027372177287854026,-0.9053989409142588,-0.15771132776145672,-0.0005639568509946721,-0.6755126511917867,-0.0936210184275204,0.03279170352806361,-0.6321983326336424,-0.030464329778773617
0.0,0.0,0.0,-0.28334945598430183,-0.12527644211623892,-0.06249645723605262,-0.5409917862734892,-0.42000194591141193,-0.07539105319897527,-0.6269672755389034,-0.7344866302540146,-0.0989362920337704,-0.5220947047531469,-0.8989850263838896,-0.0959626827039001,-0.37762391301259374,-0.8082861815750603,0.0708776616686059,-0.49439861650864747,-1.0,-0.03513228317104799,-0.46038208314982787,-0.7082090769879186,-0.07697251655234029,-0.4055434366603683,-0.6313361049655613,-0.0875964408120437,-0.21745947488805628,-0.8384785900235877,0.056738551496870605,-0.3297583668809322,-0.9758627340313645,-0.046859658533700006,-0.3028550653322536,-0.6474316337174786,-0.034838778678231284,-0.24110251379896583,-0.6234370822694321,0.008042553128347273,-0.05130317945565281,-0.8292157072935945,0.010792737145052836,-0.16190973123605412,-0.9555742397492013,-0.08643879572648171,-0.15523745070106626,-0.6533139258805787,-0.01503351827858327,-0.09804035527520655,-0.6269401533223209,0.06497788670766404,0.1317087125600402,-0.7943918574800706,-0.0458057868695712,0.0016241041596439499,-0.8891693670492621,-0.0712498163010508,-0.017004553518806243,-0.680886887872021,-0.007146947619450984,0.03309319408873442,-0.6445246056623439,0.055526742699026264
0.0,0.0,0.0,-0.26312043628783377,-0.11357177877488837,-0.062268835416802754,-0.5035825821383487,-0.40376682207122044,-0.08537466845120098,-0.6037680105141757,-0.7087936334485393,-0.1217575985322872,-0.5142508383995926,-0.8892752718485073,-0.13111713411380016,-0.35972250065494676,-0.7818945511245746,0.05448762189416992,-0.4816909416565206,-1.0,-0.07075804503239046,-0.453489190329452,-0.7005281169444548,-0.11582898830060649,-0.3957750644443617,-0.6101895639488123,-0.1242460182503072,-0.2065230297831102,-0.8075228022067092,0.03463858842146559,-0.33112918864895197,-0.9563686103859698,-0.09260094892811689,-0.30726838158985104,-0.6210296231916511,-0.08105983213784694,-0.23417351037797385,-0.601466601156355,-0.03262888567751482,-0.04425782415068289,-0.798703721484015,-0.01729510632623162,-0.16582469653265514,-0.931501379792696,-0.1380848109674037,-0.16066768810211185,-0.6239091996222419,-0.06404785112124241,-0.0908752288143624,-0.6050048251826475,0.024136100079934605,0.13344337898101025,-0.7663947530035029,-0.0793524422744522,0.0018456310595604867,-0.8670589987910199,-0.12262066613498822,-0.024183771644647634,-0.6519201745801851,-0.059910981534196106,0.031179322176772967,-0.609838452030116,0.0060603225333124575
0.0,0.0,0.0,-0.26322779212428804,-0.10419699279266666,-0.06424610174549326,-0.5045855118939768,-0.39276724932467766,-0.09175412557698112,-0.6037573598321587,-0.7032613496189003,-0.13211261748340192,-0.5098232606216367,-0.8959700087905911,-0.14645399477803211,-0.3679931073327965,-0.7688421992216176,0.047448858203597614,-0.4965602327143796,-1.0,-0.07843633097403799,-0.47373923369746573,-0.7252428942377422,-0.12692323717095488,-0.4153964291855896,-0.6260565693821262,-0.13782071091784065,-0.2157521890908775,-0.7963121500528356,0.028860257090550158,-0.33758320479037063,-0.9556394159721969,-0.09215994459462508,-0.3123541773713992,-0.6256425295435107,-0.0804915943831018,-0.24599695136800148,-0.5935505126017947,-0.033849228428758066,-0.05205858146683643,-0.7862523469409808,-0.021027455672310593,-0.17431180612263997,-0.9396181216675299,-0.14274924820009102,-0.16383548141489532,-0.6301514688849165,-0.07240399336653265,-0.10007396670743297,-0.5870129435016582,0.013299718958453045,0.12770605901391305,-0.7491457326131963,-0.08062056174354716,-0.006376254877299335,-0.8594137241384089,-0.13392707934484188,-0.02324165687492781,-0.6485578353368525,-0.07694861443166773,0.030442061980440235,-0.5957423179013185,-0.013433631449025648
